A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
0.008873843,0.010610179,0.005510549,0.003508846,-0.007850501,-0.010641381,-0.026129487,0.004984711,0.0045903,0.052256786
-0.013245227,-0.013280408,0.000646308,0.001030932,-0.003085271,-0.002359636,0.002792578,-0.005046485,0.016051893,0.011804522
-0.011687076,-0.018893949,-0.016941275,-0.001236344,-0.00316884,7.20E-05,0.006627321,0.030415982,0.012781963,-0.020151815
0.011877534,0,0.006876255,-0.009161682,0.00489625,0.017642524,0.013785902,-0.013404618,-0.001470149,0.001663894
-0.001906215,0.016216572,0.001955991,0.010088797,0.000421925,0.004521616,0.032609062,-0.001193089,0.006672293,0.044262544
0.000190785,-0.018945086,0.008270541,-0.001803281,0.002904258,0.02524452,0.043214446,-0.008220547,0.001840246,0.018445846
-0.002291827,0,0.001936109,-0.001135287,0.004513624,-0.005367854,-0.041216646,0.020722925,0,0.028778965
0.010650538,0.005449605,0.006907103,0.004944594,0.004439419,0.004105461,0.019814653,0.016602015,0.016130882,-0.024336487
0.008852115,-0.016438726,0.006064494,-0.004376304,0.001895108,0.046538626,0.052661241,0.022603343,0.009111551,-0.028096668
0.00374322,-0.008321823,0.001430957,-0.0063683,0.004467693,0.02398981,-0.023210328,-0.031280036,-0.003309227,0.016587024
-0.000560591,0.002781643,0.012002671,0.004093852,-0.003757155,-0.017843749,-0.04618682,-0.005709125,-0.002509147,0.050552279
0.005034037,0.008298803,0.002665205,-0.002381812,-0.009116339,-0.00824134,-0.035584121,-0.036009455,-0.028788082,0.006502577
-0.00578198,-0.019472103,-0.005967354,0.004706323,0.000940956,-0.004734058,0.000196219,0.003365759,0.004469122,0.011246604
0.020367303,-0.025605951,0.006749888,-0.012302983,-0.006661694,0.025279576,0.031132039,-0.004750215,-0.00529914,0.021916075
-0.005513706,0.02279301,-0.003290765,0.000312718,0.001403707,0.008140161,0.012414563,-0.009714772,-0.008936617,-0.010541545
0.002944426,-0.011331566,0.006570737,0.003960509,-0.007463773,-0.025965272,-0.014998004,0.011120542,0.007442803,0.016338662
0.004766279,0.014144507,-0.005315835,0.000520813,9.30E-05,-0.012776692,0.003215715,0.001976681,-0.006605117,0.020558727
0.005653339,-0.005633818,0.001409885,0.004718888,-0.001160275,0.01964283,0.048091986,0.001793057,-0.006879791,-0.010821552
-0.002184599,0.022347299,-0.00062637,0.00186186,0.001670644,0.001861679,-0.017499601,0.027798673,-0.000824973,-0.023211874
0.002366434,0.008253142,0.003908392,-0.005541518,-0.021483426,0.009302189,0.009811237,0.010848063,0.006101236,-0.004768726
-0.000363702,-0.011019395,0.00140329,0.004301504,0.007906207,0.013535077,0.02486998,0.007539585,0.012067802,-0.019783971
-0.000727802,0.035377839,-0.012701072,0.012181106,-0.01782355,0.010957032,-0.003944513,-0.01977774,-0.00494614,0.013145729
-0.017257634,-0.013459153,0.004722931,0.017520534,-0.00076682,-0.014940039,-0.017664897,0.012764158,0.0125132,-0.004714766
0.010500235,-0.01089929,0.008601195,0.007700826,-0.000630234,-0.005349813,0.019698754,-0.007619581,0.002654833,0.004714766
-0.007172445,0.018996501,-0.009229631,0.003232277,0.004148826,0.006281215,0.049390691,0.011894115,0.006629146,-0.013145729
0.017744909,-0.032789823,0.018683402,-0.020008975,-0.00635252,0.004506616,0.000851935,0.002291021,-0.007868161,0.014091356
0.006146079,0.011049836,0,-0.001978724,0.00499775,0,0,0.002209135,-0.012472202,0
0.00825561,0.016349138,0.011807237,0.000913277,0.004023511,-0.030847071,-0.039463144,-0.000890836,-0.000119756,0.025875905
-0.000536337,-0.032970019,-0.002594827,-0.002386558,0.007643293,0.000425083,0.031371404,0.011971598,0.009759771,-0.011583141
-0.0041215,0.005571045,0.001374571,-0.000152454,0.007240114,-0.01030937,0.000235147,0.01265463,0.011874286,0.033173774
-0.007570332,0.016529302,0.001220256,-0.003513113,0.000228953,0.008674871,0.00273075,-0.033068788,-0.009692224,0.038427377
0.010976269,0.016260521,0.005321183,0.005444276,-0.002021969,0.002030925,0.004334377,0.004358848,-0.007821469,0.00516797
-0.000357974,0,0.011757748,0,0.003679353,-0.021192326,-0.030058511,-0.01275667,0,0.00832471
-0.012973155,0.005361943,-0.00059961,0.004505205,-0.006063693,0.00362733,0.03016686,0.010452307,-0.014993562,0.105708887
-0.003451725,0.015915455,-0.007676714,-0.003491371,-0.002561409,-0.021042193,-0.023486897,0.010439525,0.00696601,-0.001160766
0.00995934,-0.026668247,0.004071483,-0.008347823,0.009686452,0.012198507,0.032376069,0.034161558,-0.003845356,-0.037568448
-0.007233305,-0.019100171,-0.013179014,0.001582676,0.009917838,-9.13E-05,0.015105869,-0.020120169,0.009181964,-0.029721505
-0.021462807,0.019100171,-0.016915673,0.004480951,-0.008025927,-0.00042115,0.006008667,0.012210543,-0.001177763,-0.032019811
0.012896273,-0.008141158,0.019504573,-0.012267332,-0.002031303,0.011185365,0.033452527,0.025102153,0.010542877,0.03964097
-0.000732467,-0.047428694,0.007726726,0.000719651,0.004760559,-0.00011354,0.00610809,0.017084721,0.007975471,0.057351296
0.015089824,-0.020202707,0.005418436,0.005637317,0.007956603,0.010571692,0.036234184,0.030948613,-0.005970798,-0.027398974
0.002882885,-0.032595478,-0.000600601,0.001582919,0.012929341,0.024904904,0.035327739,-0.033235209,0.005384049,0.077231348
0.010381335,-0.009077218,0.006139122,0.008586391,0.006407256,-0.027840796,-0.041777393,-0.008388851,0.011647844,0.090334743
-0.011821739,0,-0.004938282,0.012918466,-0.008818576,-0.00394627,-0.007778969,0.022243477,0.005142374,0.022896623
-0.004333701,-0.009160369,0.004191623,0.005229912,0.00085002,-0.004221575,-0.037374003,0.023185578,0.011348641,0.004095569
0.007032758,0.018237588,-0.000747217,-0.004132995,0.002080873,0.006046484,0.026456819,-0.017807674,-0.008493884,0
0.004482302,0.047067511,0.012332078,0.004629634,0.007031249,-0.028022615,-0.050337351,-0.008726969,0.00941728,-0.009530365
-0.006100862,0.022728251,0.002654477,0.002577758,-0.005515163,-0.002916595,0.00213737,-0.017002397,-0.006858479,-0.029374609
0.008245252,-0.014144507,-0.008875798,0.000346672,-0.002746217,-0.007120559,0.013324569,0.00304428,0.005817602,-0.025847273
0.008708844,-0.005714301,0.003411707,0.000941333,0.00236698,0.00052215,0.008772463,0.002671722,-0.01568875,0.003725356
-0.014976211,0.019858809,-0.009671975,-0.002525621,0.006704158,-0.00685551,0.014215277,-0.026068009,-0.012458682,0.0064558
0.000179614,0,0,0.004007616,-0.011669408,0,0,0.011873655,0.025040781,0
-0.006848107,0.011173301,-0.008408458,0.014513944,-0.001600094,0.010614784,0.025329297,0.030752926,0.00652347,-0.05174656
0.002348055,-0.036779252,0.010350351,9.76E-05,0.00330143,0.012096208,0.037786116,0.006225509,0.008310741,0.029964789
0.000721371,-0.014514043,-0.006287446,0.002478745,0.000613274,-0.004395979,-0.018857118,0.003123721,-0.009246411,0.003809528
-0.021318107,0.00291971,-0.015893773,-0.003257441,0.003978601,-0.013148634,-0.047672403,-0.004960649,0.035502278,0.012804272
0.001472212,0,-0.006275371,0.002382493,-0.000900254,0.011127821,0.051842639,0.021094455,0,-0.014075728
0.020026156,-0.020619287,0.004136986,0.005814725,0.001896327,0.026729935,0.054971258,0.046182433,0.001382775,-0.016383479
-0.001443002,0.008888947,0.008980957,-0.00116014,0.013247563,0.000955246,-0.048636069,-0.004184335,-0.020391425,0.01131376
-0.007792012,0.01464155,-0.015269803,-0.00339167,0.008508642,0.00192038,-0.011027246,-0.012969831,-0.024521403,-0.024970086
-0.003827581,-0.056816475,0.014511826,-0.014617636,0.015114777,-0.039099227,-0.06663452,-0.024564672,0.003612289,0.044115534
-0.022717756,0,-0.024408304,-0.012787881,-0.008978587,-0.009594975,0.022064327,-0.030257106,0,-0.049035593
0,0,-0.010466393,0.002292998,0.003279383,0.003258664,0.006537262,0,0,-0.008552282
-0.008065316,0.024317308,0.00344882,0,0,0.000689907,-0.001630196,0.014265982,0.006557727,0.014706147
-0.003017731,0.005988042,0.00421645,0.002633978,-0.001323486,0.003971085,0.0301909,-0.000285691,0.001439588,-0.015921953
-0.010252605,0.026511126,-0.002808991,0.004703389,0.000831328,0.000384251,-0.005171037,0.003522901,0.01267723,-0.009673594
0.000190821,0.005797118,0.003432141,0.003353817,0.002454486,-0.000850644,0.002289677,0.008079458,-0.002049454,0.00240964
0.000953562,-0.020438668,0,0,0,0,0,0,0.006641339,0
0.002284845,0,-0.007032927,-0.007363606,0.002506472,0.015346807,0.007826597,0.043677262,0,-0.017813849
-0.007061772,0.00294551,0,0.000892478,-0.005008855,0.001881822,0.009522243,0.011439796,0.020883402,-0.01189719
0.011615859,0.005865119,-0.002827079,-0.000445498,-0.006834303,0.010759278,0.040048482,0.006254445,-0.005246611,-0.02085823
-0.003983691,0.025975486,-0.010593822,0.000990453,-0.005384548,-0.002071065,0.008933565,0.003889246,0.004431695,0.003446299
-0.009357463,0,0.002064312,0.008483297,0.003684325,0.001584613,0.008233549,0.00198658,-0.000894316,0.015072749
-0.034550133,-0.017241806,-0.010524734,-0.014344451,-0.004991042,0.003855801,0.028345546,0.01726457,-0.001492428,0.016490362
0.01164985,0.020086759,-0.003533005,0.002040962,-0.001302867,0.007207584,0.022443879,0.007207331,-0.001497911,-0.00225399
-0.014235116,-0.017192401,-0.018510027,0.005949032,0.004159226,-0.008551033,-0.023428211,0.009872441,-0.002173733,-0.004846632
-0.01242252,0.017192401,-0.004928546,0.004684554,0.008418498,-0.001285193,0.012129259,0.004793426,-0.003660948,0.023867481
0.01242252,-0.022989518,0.009180392,0.001376409,-0.005069972,0.006321809,0.011226338,-0.003300603,0.000609319,0.007272759
0.009118002,0.011560822,0.001467591,0.006756897,-0.003057701,0.003008548,0.001086613,0.000403804,-0.007663575,0.011009286
-0.009516329,0.022728251,-0.005719437,-0.001856311,0.006515061,-0.003761047,-0.012874717,-0.007035834,-0.010420917,-0.006131227
0.004769484,-0.011299555,0.006371009,-0.000146584,-0.007049253,-0.009998318,0.0043745,0.002695726,0.004676951,0.01106342
0.015540787,0.014104606,0.004224901,-0.021000325,0.007441857,-0.006980281,0.005883609,0.00375489,0.007542203,-0.004932192
0.01395642,0.019418086,0.010645262,0.002095015,-0.002050251,0.017070857,0.020348299,0.030188825,-0.007931706,-0.017073585
-0.015128295,-0.008275909,-0.00418007,0.004376243,0.004150369,0.008066284,0.036425433,0.000566084,0.000997559,0.029449981
0.00214739,0.008275909,-0.002258065,-0.000943575,0.000293542,0.006323071,0.010251616,0.006390619,-0.003361567,-0.017284381
0.017015105,0.00820798,0.002096944,-0.000446293,0.002595617,-0.013530245,-0.03201632,0.001215112,-0.015613881,-0.008531435
-0.002495442,0.032174357,-0.014117882,0.005152865,-0.001616519,-0.006224241,-0.017279166,-0.011680776,-0.003401586,0.00364742
-0.007911281,-0.018642351,-0.005571958,0.00773015,-0.021943793,-0.000324664,0.002602353,-0.000567137,0.010241272,-0.004860277
-0.002327387,0.018642351,0,0.000146139,-0.002059321,0,0,0.024231715,-0.009273821,0
-0.008384567,-0.010610179,-0.00082203,0.009419913,0.004071677,0.008817374,0.035607776,0.000685952,0.003928599,-0.006042314
-0.003334317,0,0.001479169,0.003393868,-0.006173424,-0.011537582,-0.016474761,-0.000885288,0,-0.00108375
-0.006306682,-0.01342302,-0.003619616,-0.003441901,-0.012943617,-0.000745707,0.006834006,-0.023112717,0.013440165,0.034154737
0.000988045,0.01342302,-0.001319479,0.002376962,0.003966615,-0.002065376,0.008404762,0.000994455,0.002049934,0.015056746
-0.017533822,-0.021564178,-0.00363757,0.00733991,0.001844974,0.010036584,0.031041277,0.013516029,0.014018519,-0.002525254
-0.026891007,-0.038893791,-0.012836719,-0.008261138,-0.004017969,-0.006444022,-0.009760943,-0.006681016,0.00657044,-0.033481119
0.014146827,-0.017143277,-0.006396251,-9.62E-05,0.009528939,0.018080102,0.022139375,0.008536174,-0.002362927,-0.009708814
-0.010437013,0.014306396,0.001349983,0.001211749,-0.001760054,-0.00119694,-0.004524031,0.011714814,-0.00331682,-0.002412546
0.025189225,0.014104606,0.009399196,0.008346701,0.002283166,0.010513072,0.013626943,-0.001951109,-0.003757197,-0.028505493
0.002604429,0.005586607,-0.000835631,0.002783875,0.002194972,0.005807807,0.018486844,0.010384007,-0.013042007,-0.040166042
-0.002604429,-0.014025475,-0.004188663,-0.002927807,-0.003814251,0.005973568,0.012238541,0.008339539,0.014960115,0.052063231
-0.011906104,-0.017094433,-0.003532087,-0.003225237,-0.007205139,-0.008554946,-0.008176843,0.008250309,0.002801841,0.010602279
0.006475134,0.008583744,-0.001517579,0.003946841,-0.004715532,0.004935873,0.01103229,-0.00179727,-0.006225858,-0.016627461
0.014616338,0.011331566,0.005049666,0.003163157,0.016977692,0.005554614,0.019268532,0.003980979,0.000368907,-0.029021189
0.016949558,-0.017045867,0.007193674,0.003442158,-0.004674135,0.005674202,0.011306282,0.013352597,0.019602671,-0.00797725
-0.010214192,0,0.004158702,0.001143029,0.008748918,0.005320677,0.017257976,0.002506344,0,-0.005659325
0.0104096,0.025461064,0.004306782,0,-0.002973056,-0.004722681,0.004054665,0.003979459,-0.000275641,0.001129306
-0.001564334,0.002789402,-0.003642991,0.001715245,0.000621586,-0.006484997,-0.008024711,-8.69E-05,0.00305184,0.003395589
0.021681066,0.038256031,0.014983404,0.000380202,-0.00415854,0.01514794,0.037672228,0.008453117,0.029890965,-0.021313202
0.021408414,-0.018945086,0.012505238,0.001330971,0.005837902,0.034658566,0.033008225,0.021218661,0.001801928,-0.003324103
0.018018506,0.02695581,0.006274657,0.005682208,-0.007268246,0.011479134,-0.003631301,-0.004631438,-0.016513684,-0.01754431
0.00642263,0.007947062,-0.00482316,0.008277317,-0.002759544,-0.009101067,-0.007187053,0.012766814,0.001302357,0.005449605
-0.01011131,0.007884404,-0.001451496,0.001449498,-0.005685339,-0.00618047,-0.000688116,-0.006995622,0.011969617,0.02321829
0.00166159,-0.010526413,-0.000645786,0.010884678,-0.001841845,0.01395627,0.003530098,0.020984829,-0.000542895,-0.026491615
0.008632619,-0.024097552,-0.002749254,-0.003012974,0.001134494,-0.004523839,0.004389672,-0.008491451,-0.004941842,0.014262447
-0.008632619,-0.038678855,0.000647564,0.001855278,0.002504214,0.022041469,0.043100442,-0.001072899,0.016128492,-0.006607954
-0.003696179,-0.002820876,-0.004866979,0.00471297,0.005410042,0.005716687,5.93E-05,0.026908242,-0.001225619,-0.02171638
-0.00037037,0.025105921,-0.012107478,0.003359327,-0.005031343,0.005372703,-0.017499691,-0.005405936,-0.01870863,-0.014819825
0.010135533,-0.013869848,0.015516849,-0.009462281,-0.012795973,-0.028458988,-0.027563901,-0.006931631,-0.010100751,0.026705432
-0.017758513,-0.016901811,-0.009772065,-0.00181145,-0.004336765,-0.001658253,0.00669988,-0.014291229,0.001450411,0.033152207
-0.005051933,0.022472856,-0.008547061,-0.00306963,0.010808375,-0.021158417,-0.029042595,-0.011832436,-0.018765633,0.01471447
-0.016454272,-0.016807118,-0.003472513,-0.008378144,-0.004225363,-0.016743523,-0.020393601,-0.01040392,0.001583825,-0.051122242
0.000762486,0,0,-0.001128923,-0.006212676,-0.000606462,0.009162082,-0.000878735,0,0
-0.009188426,-0.019972133,0.000662361,0.009879076,-0.002091943,0.013852787,0.00918361,-9.23E-06,-0.00410899,0.004343112
-0.003274586,-0.023324673,-0.000662361,-0.002472688,0.000882134,-0.005872043,-0.000157965,0.012251572,0.013328546,-0.02578016
-0.005610927,-0.051448562,0,-0.002336639,0.00447428,0.018312113,0.024342216,0.009661113,0.006293082,-0.010548621
0.005803847,-0.003110422,-0.017714367,0.001683756,0.006139051,-0.002494293,0.001449563,0.015776829,0.001149999,-0.006276171
0.003850602,0.045670037,0.007056481,-9.45E-05,0.012295056,0.016843496,0.026054503,0.018236271,0.00288362,-0.008307421
-0.024707025,0.017699577,-0.015522498,-0.004589808,-0.013092679,7.80E-05,-0.001433811,-0.004920988,0.006064911,-0.022495836
0.007652348,-0.023669744,0.013511437,-0.00390429,-0.001268205,0.011242416,0.003794724,0.002763128,0.018527382,0
-0.008834847,0.023669744,-0.008592421,-0.010280945,0.003476797,-0.010844741,-0.012152902,0.003221934,-0.002509249,0.040232347
0.002560317,-0.014727807,-0.013457319,-0.005300432,-4.81E-05,-0.000865325,0.000659166,-0.023274151,0.029559276,0.011753007
-0.019865572,0.008862687,-0.009996636,0.00219914,0.021070499,0.00464723,0.011160289,0.010187914,-0.003007767,-0.019094414
0.009783446,0.054376771,0.004321154,-0.003396003,4.70E-05,-0.002384891,-0.001453365,-0.021560805,-0.026554971,0.026470577
0.010672038,0,0.019978467,0.006829835,0.001781158,-0.023236035,-0.045104157,0.011540856,0,-0.013852113
0.002552274,-0.069191857,0.003544008,-0.00262231,-0.005953262,0.002238274,0.016120068,-0.008363859,-0.034436469,0.001058761
-0.004126148,-0.015037877,-0.005066723,-0.006223989,-0.022435648,-0.021150116,-0.028560562,-0.013017897,0.020138649,-0.020965128
-0.003945557,0.032789823,-0.006284522,-0.000671252,-0.000561509,8.24E-05,0.003344932,0.009016645,0.013345357,0.024148155
0.006501845,-0.008836582,0.004929049,-0.000192447,0.019984979,0.012766291,0.027992611,-9.05E-05,0.002926618,0.009610325
0.016361877,0.005899722,0.004229767,-0.000577118,0.004306503,0.000386884,0.001537535,-0.015481622,-0.027697606,0.016225342
-0.004259445,0,0.006395175,0.003312988,-0.010063394,-0.013804443,-0.023817957,-0.002649082,0,-0.06542417
-0.010336513,0.031840606,-0.010624942,-0.004035216,-0.007939934,-0.005849846,0.015726836,-0.008377337,-0.00740171,-0.003059666
-0.011435456,0.019746763,0.000677966,0.008006495,-0.022436265,-0.005586503,-0.020531999,-0.006777169,0.011132528,-0.031080196
0.006128318,0.022100347,0.01078541,0.008651886,0.001152436,0.002963712,0.011551464,0.008623956,0.001891006,-0.030143264
-0.009903032,-0.010989122,-0.006389798,0.003497016,-0.022509767,0.002607912,0.020495983,0.006673114,0.00204876,-0.017094433
0.009114388,0.002758622,0.00353625,-0.000377978,0.001216286,-0.004676027,-0.015021035,0.001730903,-0.003741,-0.026940784
-0.02800183,-0.013869848,-0.010646488,-0.001651534,0.009974251,-0.005015356,-0.005949791,-0.001703128,-0.002763931,-0.002745997
0.002633446,0.024828862,0,0.002359917,-0.004092407,0,0,0.011983263,0.00715078,0
0.018441092,0.026883339,0.020515265,0.009993627,0.010033387,0.028495959,0.046582517,0.027799254,-7.15E-05,0.001829827
-0.021683243,-0.005319161,-0.0041698,-0.010843274,-0.002654953,-0.009025863,-0.005144314,-0.024213521,-0.009664878,0.004589269
-0.012047108,0.021108963,-0.001505395,-0.002977775,-0.002504039,0.008040836,0.003361236,0.008755341,0.020768622,0.048054464
0.004918043,0.035901292,-0.002849721,-0.010947746,-0.013415319,-0.002730269,0.012591087,-0.022838201,-0.027290777,0.073069011
-0.018360495,-0.022930941,-0.016246761,0.000670606,-0.005116019,-0.018149726,-0.014966366,-0.005147571,0.017996822,-0.02664092
-0.006684796,0,-0.016341638,-0.002634548,0.000360156,-0.010139261,-0.006112217,0.005739305,-0.003795198,-0.015052969
-0.015206206,0.030459207,-0.009234319,0.002730385,0.006513107,-0.01441821,-0.017884049,-0.002035283,-0.010634238,-0.041936911
0.025216718,-0.010050336,0.018555982,0.006482472,-0.005752572,0.013324837,0.023060207,0.014229554,-0.013365773,-0.012339976
-0.004992729,-0.030771659,0.012125501,0.005307385,-0.001297737,0.002408472,0.007911219,0.004148321,-0.007604989,-0.008454724
-0.003551659,-0.029064133,-0.003571129,0.006406979,0.003091864,0.017509894,0.030123913,0.009063998,0.007455791,-0.000935016
0.010203108,0.021220955,0.0042499,-0.001927116,-0.000851615,0.009788816,0.015795324,0.012889761,0.012139285,0.042966036
0.001242236,0.015625318,-0.0042499,-0.008458649,-0.00590541,-0.006964262,-0.016796952,-0.008374564,-0.000699989,0.024692613
0.008242371,-0.002587324,0.001532046,-0.002897124,-0.018905157,-0.008457279,-0.008584813,-0.005612776,0.001799602,0.019182819
0.00837851,-0.002594035,0.014690007,0.005883692,-0.00410463,0.010011561,0.010446396,0.000534372,0.001908866,-0.033085725
-0.006533302,-0.039740329,0.002176644,-9.51E-05,-0.010059051,0.002324664,0.002605983,0.007191343,0.022170318,-0.063983633
0.00225064,-0.016349138,0.016751366,0.007306225,0.001857731,0.022485181,0.041024112,0.017783642,0.00069998,-0.008291158
0.016619758,0.00820798,0.003284075,0.001313809,0.003376922,-0.002899902,-0.01232924,0.02123638,0.01223144,0
0.007010544,0.029532348,0.010112629,0.006732772,0.006132557,0.015871137,0.035427044,0.003756282,0.000527123,0.006442728
-0.001398183,-0.026811257,-0.005043531,-0.002939687,-0.007215184,-0.012693881,-0.010957553,-0.017135341,0.000676891,-0.005524876
0.010933416,-0.021978907,-0.015285037,0.007588277,0.007958204,-0.001916793,-0.01115527,0.015217515,0.006197596,-0.002751033
-0.016947869,0.008298803,-0.029240867,0.001805736,0.00551714,-0.010267879,-0.009036193,0.006411125,-0.01590804,0.043037512
-0.017240058,0.032523192,0.012371991,-0.003523911,-0.003463689,0.006399313,0.012577478,-0.027912787,-0.018673868,-0.00191022
0.001635323,-0.002670229,0.003027248,-0.009288258,-0.007019055,-0.012826007,-0.01568612,0.002286095,-0.015961496,-0.001906578
-0.004093334,-0.021622464,-0.005219306,-0.000140393,0.00409266,-0.004429811,-0.011381143,-0.004262899,0.008058569,0.01342302
-0.012173884,-0.03333642,-0.00372062,0.003792193,-0.001395127,-0.000504372,-0.002698569,0.005401049,-0.002026477,0.017527226
-0.013164959,0.011236073,-0.004415018,0.001167255,-0.003436875,-0.009221903,0.003471559,0.009759595,-0.000451139,0.013847897
-0.017827297,-0.060450056,-0.014053359,-0.009517711,-0.008990379,-0.018009451,-0.030771391,-0.034479601,0.01636208,0.008000043
0.00192534,-0.030122759,0.003101846,0.001270891,-0.001847594,0.001876668,0.010770024,0.001033125,0.00668845,-0.001905813
-0.004283579,0.036039936,0.005832921,0.002818355,0.001761539,0.011126803,0.033144907,0.003397699,-0.001637578,-0.016005113
0.006418507,-0.011869576,-0.000684463,-0.017989642,-0.001503807,-0.00678821,-0.030212659,-0.019814151,-0.002461046,0.110413806
-0.008352121,0.020680205,-0.010496526,0.002338619,-0.008937813,-0.002965516,0.008769805,-0.005685578,-0.011110349,-0.001100716
-0.008205617,0.023122417,-0.022213419,0.000904427,-0.007931613,-0.013371193,-0.035181379,-0.01362354,-0.029299754,-0.002197803
0.009709862,0.019802627,-0.00301125,-0.008702359,-0.00811877,0.001589035,0.014622193,-0.01414361,-0.014953214,0.008820344
0.014284434,0,0.005307868,-0.022932025,0.001214927,-0.021941809,-0.040098432,-0.024011524,0,0
0.005278171,-0.016949558,0.000705592,0.004314596,-0.014616742,-0.0078757,-0.014275134,0.000853737,0.015458339,-0.006622541
0.001893342,-0.046655692,0.009651738,0.002737058,0.00455809,0.006477183,0.012359145,0.000121005,-0.010008764,-0.005485477
-0.024251348,-0.008995563,0.001396161,-0.003812775,-0.002157323,0.008155926,0.005043012,0.00149063,0.004022868,0.008791265
0.002580647,-0.036813973,-0.005245684,-0.002697814,-0.005662449,0.003302615,0.018114721,0.006628716,0.009675778,0
-0.004520511,0.024692613,0.004547848,-0.004036503,-0.007635512,-0.003967549,-0.004447348,-0.013932368,-0.005107092,0.017817843
0.02366592,0.015128859,0.017644426,0.005017611,-0.000777608,-0.002983181,-0.003675751,0.002315091,0.018582819,0.022728251
-0.004222975,-0.018182302,-0.001544372,-0.000981108,-0.003140608,0.006333795,0.007735587,0.005664243,-0.001666603,0.001150086
0.007588622,0,0.011100798,0.004361239,0.00461276,-0.001032155,0.014383367,0.003322754,0.000487105,0.008203871
-0.016728817,0.027150964,-0.003061769,0.002540482,0.000902537,0.005560399,0.00425569,-0.004356588,-0.005100313,0.014020559
-0.017665314,-0.042559574,-0.00580899,-0.001904688,-0.002045915,-0.002230746,-0.00733127,-0.002263682,-0.004660954,-0.016338326
0.001303224,0.030583394,0,-0.00107533,0.009361701,0,0,0.019125476,0.011234045,0
-0.010692909,0.044189839,0.000685198,0.002638409,0.002811526,0.007402151,0.010946107,0.007060423,0.004007468,-0.006921241
-0.016145425,0.073325434,-0.009462489,0.006419509,-0.001653716,0.005992021,0.011062898,0.018732038,0.018706701,0.005648756
0.001782112,-0.023300964,0.024081135,0.002421211,0.000536239,0.015608798,0.00730203,0.003537002,-0.014332269,-0.010350869
0.009745403,-0.016026894,0.003537426,0.003380903,-0.0021469,0.014984625,0.015968509,0.000481425,0.009731278,-0.004452316
-0.001764919,-0.011204589,0.011535657,0.008974339,-0.001855096,0.012121086,0.026269655,0.010459731,0.009933001,0.045321985
0.010542671,-0.046117638,0.003650297,-0.011533073,-0.006441328,-0.000357266,0.000407264,-0.004965785,-0.010939842,0.008498465
-0.024102926,0.026202347,-0.000828451,-0.003387745,0.002293111,-0.013047406,-0.024620384,-0.013333226,0.002360922,0.024335061
-0.018979357,-0.02325684,-0.018063679,-0.000486218,0.001148531,-0.002113199,0.013233973,-0.012801328,-0.010794585,0.008659134
-0.011701325,0.028987509,-0.005754992,0.001163537,-0.002910691,-0.009773327,-0.026246608,3.65E-05,0.002183213,0.0073571
-0.025004306,-0.011494368,-0.010923415,0.00652156,0.011981056,0.004576803,0.028253245,0.007000877,0.017492003,-0.004869227
-0.008316514,0,-0.006715485,-0.006617856,0.008945354,0.00219179,0.006655636,0.003379321,-0.002245736,-0.041474416
0.018674457,-0.059541408,0.023393892,-0.000194285,-0.00512776,0.007107819,0.010710651,0.005698021,0.015009813,-0.02139688
0.003973407,-0.024845975,0.00940705,0.009745152,-0.002740185,0.022230991,0.051752578,0.007159625,-0.004164428,0.018890762
0.003260352,0.027908761,-0.003014089,0.001678386,0.00161737,0.005517978,0.014313607,0.013945124,0.005406325,-0.03282827
0.020709363,0.067972989,0.012333549,0.005686753,0.019331088,0.000278246,-0.016313384,0.001276271,-0.000565905,0.04012539
-0.003879006,-0.095881751,-0.018051682,-0.000333972,-0.006751372,-0.007071196,-0.017067394,0.010637546,0.00559341,0.026768845
-0.027348177,-0.009478735,-0.006599573,-0.0056414,-0.000713728,-0.012069757,-0.017807036,-0.009066656,0.028474469,0.019802627
-0.006127764,0,-0.01092528,-0.000382379,-0.009119511,0.000993942,0.023083614,0.008181638,0.003590737,-0.004893667
-0.00070942,0.055569798,-0.00516267,-0.012497691,-0.00845918,-0.012964716,-0.031110391,0.004024563,0.005268362,-0.006239102
0.012694082,-0.018182302,0.002240417,0.000727921,-0.005928394,0.005085896,0.020309935,0.012803754,0.010686981,0.003613936
-0.013640872,-0.015408611,-0.000688856,0.004694404,0.002381771,0.021475425,0.03817547,0.024954992,0.004503785,-0.00498133
0.008488562,0.036589484,-0.004488962,0.000531595,0.005653799,0.003646389,-0.021506624,0,-0.011670351,0.011243092
-0.008251809,-0.039699904,-0.002945972,0.010229376,0.001656522,0.000424863,0.023779694,-0.004673128,0.000578192,-0.008630987
-0.02590068,-0.105014411,-0.024241484,-0.000812453,-0.001531459,-0.005839545,-0.031060767,-0.009413327,0.01825688,0.002369226
0.003637658,0.006896572,0,0,0,0,0,0,0.00866285,0
-0.007044801,0.006849335,0.000710933,0.000189978,-0.008941146,0.015817614,0.01913682,-0.002974641,-0.012722463,0.017632699
-0.014240379,-0.056155132,-0.013415783,0.001863348,0.000288062,-0.018058082,-0.001437927,-0.014956906,-0.003291195,-0.018880359
-0.001484792,-0.048068356,-0.014876867,0.012472947,-0.006950447,0.015727433,0.026654556,0.003365806,0.001004169,-0.0147289
0.00444766,0.022472834,0.001461169,-0.003447448,-0.008925371,-0.017174927,-0.030325284,-0.023364369,-0.010812037,-0.008685601
